id,song,artist,tonality,capo,chords
997065,Mean,Taylor Swift,,2,"Bm,A,G,G,Bm,A,G,G,Bm,A,G,G,Bm,A,G,A,D,G,A,G,D,A,Bm,G,D,A,G,D,A,Bm,G,D,A,G,D,C,D,Bm,A,G,Bm,A,G,Bm,A,G,G,Bm,A,G,A,D,G,A,A,G,G,D,A,Bm,G,D,A,G,D,A,Bm,G,D,A,G,D,C,D,A,G,A,D,G,A,A,D,G,A,A,D,A,G,A,D,A,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,G,G,D,A,Bm,G,D,A,G,G,D,A,Bm,G,D,A,G,D,A,Bm,G,D,A,G,D"
998039,Last Kiss,Taylor Swift,,3,"G,G,Em7,Em7,Cadd9,G,Em7,Cadd9,D,G,Em7,Cadd9,G,Em7,Cadd9,D,Cadd9,G,Cadd9,D,G,Em7,Cadd9,D,G,Em7,Cadd9,D,G,Em7,Cadd9,D,Cadd9,G,Cadd9,D,G,Em7,Cadd9,D,Cadd9,D,G,Em7,Cadd9,D,G,Em7,Cadd9,D,G,Em7,Cadd9,D,Cadd9,D,Cadd9,G,Cadd9,D,Cadd9,G,Cadd9,D,G,Em7,Cadd9,D,G,Em7,Cadd9,G"
998549,Enchanted,Taylor Swift,,1,"G,Bm/F#,Csus2,D/F#,Em7,G,Bm/F#,Csus2,G,G,Bm/F#,Csus2,G,G,Bm/F#,Csus2,G,Csus2,Em7,D/F#,G,Bm/F#,Csus2,G,G,Bm/F#,Csus2,G,Csus2,Em7,D/F#,Csus2,Em7,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,Em7,D/F#,G,G,Bm/F#,Csus2,G,G,Bm/F#,Csus2,G,Csus2,Em7,D/F#,Csus2,Em7,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,Em7,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,Em7,D/F#,G,G,Bm/F#,Csus2,G,Bm/F#,Csus2,D/F#,Csus2,Em7,D/F#,Csus2,Em7,D/F#,Csus2,Em7,D/F#,Csus2,Em7,D/F#,G,G,Bm/F#,Csus2,G,G,Bm/F#,Csus2,G,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,Em7,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,G,D/F#,Csus2,Em7,D/F#,G,G,Bm/F#,Csus2,G"
998991,Ours,Taylor Swift,,0,"C,Am,F,G,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,C,Am,F,C,Am,F,C,Am,F,C,F,F,G,C,Am,F,G,Am,F,G,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,F,G,C,Am,F,G,Am,F,G,C,Am,F,C,Am,F,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,C,G,F,G,C,Am,F,C,Am,F,C,Am,F,C,F,F,G,C,Am,F,G,Am,F,G,C,Am,F,G,C,Am,F,G,Am,F,G,C"
999755,The Lazy Song,Bruno Mars,B,4,"G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,Am,D,Em,Am,D,Em,Am,D,Em,Am,D,Em,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G"
1001554,Fuckin Perfect,P!nk,,0,"G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,Cadd9,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G"
1002537,Jar Of Hearts,Christina Perri,,3,"F,Fm,Am,C,G,Dm,Am,C,G,F,Dm,F,Am,G,Dm,F,C,G,C,G,Am,F,Fm,C,G,Am,F,Fm,C,Am,C,G,Dm,Am,C,G,F,Dm,F,Am,G,Dm,F,C,G,C,G,Am,F,Fm,C,G,Am,F,Fm,C,Am,E,C,D,Am,E,C,D,Am,E,C,D,Am,E,C,D,F,E,C,G,Am,F,Fm,C,G,Am,F,Fm,C,C,G,Am,F,C,G,Am,F,Fm,C,Fm,C,Fm,C,Fm,C"
1004189,California King Bed,Rihanna,G,0,"Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,G,D,Em,C,G,D,Em,C,G,D/F#,C,Em,D,C,C,D/F#,G,Am,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G"
1004711,A Drop In The Ocean,Ron Pope,,0,"Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,Am,G,D,Am,G,D,Am,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,Am,G,D,Am,G,D,Am,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,G,D,Am,G,D,Am,G,D,Am,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D"
1005861,Your Song,Ellie Goulding,Em,3,"Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Am,G,Am,Em,Am,G,Am,G,Am,G,Am,Em,Am,G,Am,Em,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,G"
1006040,Someone Like You,Adele,A,0,"A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,F#m/C#,D,Bm,A/C#,D,A,E/G#,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A"
1006751,Someone Like You,Adele,G,2,"G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,D,Em,D,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,Em,C,Am,G,C,D,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,G"
1007340,Sunday Morning,Maroon 5,,0,"Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C,Dm7,G7,C"
1007605,One Thing Remains,Jesus Culture,,4,"G,Dsus,G,Dsus,G,Dsus,C,G,Dsus,C,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,Em7,Cadd9,G,Dsus,G,Dsus,G,Dsus,G,Dsus,G,Dsus,G,D,Am7,G,D,G,D,Am7,G,D"
1007655,Rolling In The Deep,Adele,,0,"C5,C5,G5,Bb5,G5,Bb5,C5,G5,Bb5,G5,Bb5,C5,G5,Bb5,G5,Bb5,C5,G5,Bb5,G5,Bb5,Ab,Bb,Gm,Ab,Ab,Bb,Gm,G,Cm,Bb,Ab,Bb,Cm,Bb,Ab,Bb,C5,G5,Bb5,G5,Bb5,C5,G5,Bb5,G5,Bb5,Ab,Bb,Gm,Ab,Ab,Bb,Gm,G,Cm,Bb,Ab,Bb,Cm,Bb,Ab,Bb,Ab,Bb,Cm,Bb,Ab,Bb,C5,C5,Cm,Bb,Ab,Bb,Cm,Bb,Ab,Cm,Bb,Ab,Bb,Cm,Bb,Ab,Bb,Cm,Ab,Bb,Cm,Bb,Ab,Bb,Cm"
1009718,Marry You,Bruno Mars,,3,"D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D,D,Em,G,D"
1009721,Tangled - I See The Light,Misc Cartoons,C,0,"C,G,C,C,G,C,F,C,G,C,D7,G,C,G,C,C,G,C,F,Em,Am,D7,G,F,C,G,C,F,C,Em,Am,F,C,Em,F,C,G,C,F,G,C,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Eb,Bb,Eb,F7,Bb,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Gm,Cm,F7,Bb,Ab,Eb,Bb,Eb,Ab,Eb,G7,Cm,Ab,Eb,Gm,Ab,Eb,Bb,Eb,Ab,Bb,Eb,Cm,F9,Eb"
1017165,Kangen,Dewa 19,D,0,"D,Bm,G,A,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,C,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,D,F#m,G,A,Bm,F#m,G,Bm,A,D,F#m,G,A,Bm,A/C#,Em,A,D,Bm,G,A,Bm,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,Em,Bm,Em,Bm,A,Em,Bm,F#m,G,A,D,Bm,A/C#,F#,G,A,D,Bm,A/C#,F#,A"
1017398,My Way,Frank Sinatra,C,2,"C,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Bb,A,F,Fm,C,Am,G,C"
1023270,Set Fire To The Rain,Adele,,0,"Dm,F,C,Gm,Dm,F,C,Gm,Dm,F,C,C,Dm,F,C,Gm,Dm,F,C,Gm,Bb,Gm,Dm,Dm,Bb,C,Dm,C,Gm,Dm,C,Dm,F,C,Gm,Dm,F,C,Gm,Bb,Gm,Dm,Dm,Bb,C,Dm,C,Gm,Dm,C,Dm,C,Gm,Bb,C,Bb,Am,C,Bb,Am,C,Dm,C,Gm,Dm,C,Dm,C,Gm,Bb,Dm,Dm,C,Gm,Dm,C,Dm,C,Gm,Bb,Dm,Am,C,G,Dm,Gm,G,C,Dm,G"
1023581,Rolling In The Deep,Adele,,3,"Am,E,G,Em,G,Am,E,G,Em,G,Am,E,G,Em,G,Am,E,G,Em,G,F,G,Em,F,F,G,Em,E,Em,Am,G,G,Am,G,G,Am,E,G,Em,G,Am,E,G,Em,G,F,G,Em,F,F,G,Em,E,Em,Am,G,G,Am,G,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,G,Am,G,F,G,Am,G,F,G,Am,G,F,G,Am,G,F"
1026669,Rivers And Roads,The Head and the Heart,,0,"C,Am,C,Am,F,C,C,Am,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,C,Am,F,C,C,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C"
1027265,One And Only,Adele,,0,"Gm,Am,Am,Cadd9,F,Fsus4,F,C,Cadd9,C,F,Fsus4,F,C,Dm7,C,Gm,Gm,Gm,Dm,C,F,Fsus4,F,C,Dm7,C,Gm,Gm,Gm,Dm,C,Bb,C,Dm,Eb,Bb,F,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Am,Bb,Am,Gm,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Am,Bb,Am,Gm,C,F,Fsus4,F,C,Dm7,C,Gm,Gm,Gm,Dm,C,F,Fsus4,F,C,Dm7,C,Gm,Gm,Gm,Dm,C,Bb,C,Dm,Eb,Bb,F,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Am,Bb,Am,Gm,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Am,Bb,Am,Gm,C,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Bb,Am,Gm,C,F,Fsus4,F,Dm,Dm7,Dm,Am,Am,Am,Bb,Am,Gm,C"
1027578,Turning Tables,Adele,,1,"Bm7,G,Emadd9,G,Bm7,G,Emadd9,G,Bm7,G,Emadd9,G,G,Em,Em7,G,A,Bm7,G,D,Em,Bm7,G,D,Em,Bm7,G,D/F#,A,Em,D,G,Bm7,G,Emadd9,G,Bm7,G,Emadd9,G,Bm7,G,Emadd9,G,G,Em,Em7,G,A,Bm7,G,D,Em,Bm7,G,D,Em,Bm7,G,D/F#,A,Em,D,G,Bm7,G,Emadd9,G,Bm7,G,D,Em,Bm7,G,D,A,Bm7,G,D,Em,Bm7,G,D,Em,Bm7,G,D/F#,A,Em,D,G,Bm7,G,Emadd9,G,Bm7,G,Emadd9,G,Bm7"
1028320,Rolling In The Deep,Adele,Cm,3,"Am,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,G,F,G,Em,E7#5,Am,G,F,F,G,G,Am,G,F,F,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,F,G,Em,E7,Am,G,F,F,G,G,Am,G,F,F,G,G,F,G,Am,G,F,F,G,G,Am,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,Am"
1028955,Born This Way,Lady Gaga,F#,2,"Bm,Bm,Bm,E5,D5,A5,E5,E,D,A,Asus,Amaj7,Bm,E,D,A,Asus2,Amaj7,Bm7,E,D,A,A5,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,A5,E,D,A,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,Bm,Bm,Bm,Bm,E5,E5,E5,E,E5,D5,A5,E5,E,D5,A5,E5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,Em,E,Em,E,Em,E,Em"
1029351,Price Tag,Jessie J,F,5,"C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F"
1031317,Forget You,Cee Lo Green,,0,"C,D7,F,C,C,D7,F,C,C,D7,F,C,C,D7,F,C,D7,F,C,C,D7,F,C,C,D7,F,C,C,D7,F,C,D7,F,C,C,D7,F,C,C,D7,F,C,C,D7,F,C,D7,F,C,D7,F,C,C,D7,F,C,C,D7,F,C,D7,F,C,C,D7,F,C,C,D7,F,C,C,D7,F,Em,Am,Dm,G,D,F,G,A,B,C,C#,D,F,G,G,C,D7,F,C,C,D7,F,C,C,D7,F,C,C,D7,F"
1031439,Price Tag,Jessie J,F,5,"C,Em,Am,F,C,Em,Am,Am,F,F,C,Em,Am,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,F,C,C,Em,Am,Am,F,C,Em,Am,F,C,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,Em"
1032143,Pumped Up Kicks,Foster the People,Fm,0,"Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb"
1036340,Set Fire To The Rain,Adele,Am,5,"Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,F,Em,G,F,Em,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,G,Dm,Am,G,Am,G,Dm,F,G"
1044807,Fast Car,Tracy Chapman,D,2,"Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,C,G,C,G,Em,C,Em,D,C,Em,D,C,Em,D,Em,C,Em,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G,Em,D,Cmaj7,G"
1045012,Fire And Rain,James Taylor,,3,"A,G,D,A,A,E,G,A,Em,D,A,Asus2,A,E,G,A,Em,D,A,Asus2,A,E,G,G,D,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,G,Em,A,A7,A,Em,D,A,Asus2,A,E,G,A,Em,D,A,Asus2,A,E,G,G,D,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,G,Em,A,A7,A,Em,D,A,Asus2,A,E,G,A,Em,D,A,Asus2,A,E,G,G,D,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,D,Bm,A,Asus2,A,G,Em,A,A7,G,Em,A,G,Em,A,G,Em,A"
1046436,Heroes,David Bowie,G,0,"D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,C,D,Am,Em,D,C,G,D,D,G,D,G,D,G,D,G,D,G,D,G"
1046742,Dont You Remember,Adele,,1,"G#madd6,G#m,G#m7,E,A,B,F#m,G#m,D4,D,D,G,Bm,D,G,D,D/F#,G,Bm,D,G,A,A,Bm,F#,A,D,Dmaj7,G,Em,Asus4,A,D,G,D,F#madd6,G,Em,Asus4,A,D,D,G,Bm,D,G,D,F#madd6,G,Bm,D,G,A,A,Bm,F#,A,D,Dmaj7,G,Em,Asus4,A,D,G,D,F#madd6,G,Em,Asus4,A,G,Bb,C,G,Bb,Dm,Em,A4,A,E,G#madd6,A,F#m,Bsus4,B,E,A,E,G#madd6,A,F#m,Bsus4,B,A,E,A"
1046763,Little Talks,Of Monsters and Men,Bbm,1,"Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,Am,F,C,Am,Fmaj7,C,G,Am,F,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Am,Am,Am,Am,Am,Fmaj7,C,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,G,Am,Fmaj7,C,Am,Fmaj7,C,G,Am,Fmaj7,C"
1050636,My Heart Will Go On,Celine Dion,D,2,"Bm,A,G,A,D,A,G,D,A,D,A,G,A,D,A,G,D,A,D,A,G,A,Bm,A,G,A,Bm,A,G,A,Bm,A,G,A,Bm,A,G,D,A,D,Bm,A,G,A,D,A,G,D,A,D,A,G,A,D,A,G,D,A,D,A,G,A,Bm,A,G,A,Bm,A,G,A,Bm,A,G,A,Bm,A,G,D,A,D,Bm,A,G,A,Bm,A,G,A,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,F,C,F,G,D,C,D,G,D,C,G,D,G,D,C,D,G,D,C,G,D,G,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,G,G,D,C,G,D,G,D,C,D,G,D,C,G,D,G,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,G,Em,D,C,D,Em,D,Em,D,Em,D,C,D,Em,D,C,D,G,Dm,C,Bb,C,F,C,Bb,F,C,F,C,Bb,C,F,C,Bb,F,C,F,C,Bb,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,Am,Bb,F,C,F,Dm,C,Bb,F,C,Bb,F,C,F,C,Bb,C,F,C,Bb,F,C,Dm,Am,Bb,Dm,C,Bb,C,Dm,C,Bb,A,F#m,E,D,E,F#m,E,D,E,F#m,E,D,E,F#m,C#m,D,A,E,A,A,E,A,A,D,D,D,A"
1051336,Piano Man,Billy Joel,C,0,"C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,Am,D7,Am,D7,G,F,C,G7,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,Am,D7,Am,D7,G,F,C,G7,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,G,Am,D7,Am,D7,G,F,C,G7,C,G,F,C,F,C,D7,G,C,G,F,C,F,G,C,C,A,G,E,F,D,D7,B7,Am,F#m"
1052518,Wonderwall,Oasis,F#m,2,"Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,Em7,Cadd9,Dsus4,Em7,Cadd9,Dsus4,G,Dsus4/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,A7sus4,Cadd9,Dsus4,Em7,Cadd9,Dsus4,Em7,Cadd9,Dsus4,G,Dsus4/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G"
